Thread 0: 0.000008 s, 0.015136 GiB/s 
Thread 25: 0.002754 s, 1.947319 GiB/s 
Thread 26: 0.002754 s, 1.947339 GiB/s 
Thread 27: 0.002754 s, 1.947332 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:162529280,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):216.000000,AvgTestRunTime(s):0.002754,CumulativeMemoryBandwidth(GiB/s):54.523319,TotalRunTime(s):2.754223,WSS(MiB):153.773438,Verification:SUCCESS,
Thread 0: 0.002799 s, 1.942633 GiB/s 
Thread 1: 0.002799 s, 1.942632 GiB/s 
Thread 2: 0.002799 s, 1.942639 GiB/s 
Thread 3: 0.002799 s, 1.942633 GiB/s 
Thread 4: 0.002799 s, 1.942631 GiB/s 
Thread 5: 0.002799 s, 1.942632 GiB/s 
Thread 6: 0.002799 s, 1.942632 GiB/s 
Thread 7: 0.002799 s, 1.942639 GiB/s 
Thread 8: 0.002799 s, 1.942631 GiB/s 
Thread 9: 0.002799 s, 1.942631 GiB/s 
Thread 10: 0.002799 s, 1.942634 GiB/s 
Thread 11: 0.002799 s, 1.942631 GiB/s 
Thread 12: 0.002799 s, 1.942641 GiB/s 
Thread 13: 0.002799 s, 1.942630 GiB/s 
Thread 14: 0.002799 s, 1.942637 GiB/s 
Thread 15: 0.002799 s, 1.942644 GiB/s 
Thread 16: 0.002799 s, 1.942633 GiB/s 
Thread 17: 0.002799 s, 1.942631 GiB/s 
Thread 18: 0.002799 s, 1.942630 GiB/s 
Thread 19: 0.002799 s, 1.942630 GiB/s 
Thread 20: 0.002799 s, 1.942639 GiB/s 
Thread 21: 0.002799 s, 1.942639 GiB/s 
Thread 22: 0.002799 s, 1.942630 GiB/s 
Thread 23: 0.002799 s, 1.942644 GiB/s 
Thread 24: 0.002799 s, 1.942633 GiB/s 
Thread 25: 0.002799 s, 1.942633 GiB/s 
Thread 26: 0.002799 s, 1.942633 GiB/s 
Thread 27: 0.002799 s, 1.942631 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:163577856,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):217.000000,AvgTestRunTime(s):0.002799,CumulativeMemoryBandwidth(GiB/s):54.393040,TotalRunTime(s):2.799342,WSS(MiB):155.919083,Verification:SUCCESS,
Thread 0: 0.002585 s, 2.103682 GiB/s 
Thread 1: 0.002585 s, 2.103729 GiB/s 
Thread 2: 0.002585 s, 2.103735 GiB/s 
Thread 3: 0.002585 s, 2.103668 GiB/s 
Thread 4: 0.002585 s, 2.103720 GiB/s 
Thread 5: 0.002585 s, 2.103675 GiB/s 
Thread 6: 0.002585 s, 2.103740 GiB/s 
Thread 7: 0.002585 s, 2.103732 GiB/s 
Thread 8: 0.002585 s, 2.103709 GiB/s 
Thread 9: 0.002585 s, 2.103734 GiB/s 
Thread 10: 0.002585 s, 2.103722 GiB/s 
Thread 11: 0.002585 s, 2.103725 GiB/s 
Thread 12: 0.002585 s, 2.103672 GiB/s 
Thread 13: 0.002585 s, 2.103735 GiB/s 
Thread 14: 0.002585 s, 2.103739 GiB/s 
Thread 15: 0.002585 s, 2.103735 GiB/s 
Thread 16: 0.002585 s, 2.103726 GiB/s 
Thread 17: 0.002585 s, 2.103735 GiB/s 
Thread 18: 0.002585 s, 2.103731 GiB/s 
Thread 19: 0.002585 s, 2.103716 GiB/s 
Thread 20: 0.002585 s, 2.103730 GiB/s 
Thread 21: 0.002585 s, 2.103730 GiB/s 
Thread 22: 0.002585 s, 2.103712 GiB/s 
Thread 23: 0.002585 s, 2.103704 GiB/s 
Thread 24: 0.002582 s, 2.105729 GiB/s 
Thread 25: 0.002585 s, 2.103727 GiB/s 
Thread 26: 0.002585 s, 2.103724 GiB/s 
Thread 27: 0.002585 s, 2.103717 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:164626432,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):217.000000,AvgTestRunTime(s):0.002585,CumulativeMemoryBandwidth(GiB/s):58.901998,TotalRunTime(s):2.585052,WSS(MiB):155.919083,Verification:SUCCESS,
Thread 0: 0.002703 s, 2.011867 GiB/s 
Thread 1: 0.002703 s, 2.011817 GiB/s 
Thread 2: 0.002703 s, 2.011844 GiB/s 
Thread 3: 0.002703 s, 2.011877 GiB/s 
Thread 4: 0.002703 s, 2.011843 GiB/s 
Thread 5: 0.002700 s, 2.014312 GiB/s 
Thread 6: 0.002703 s, 2.011857 GiB/s 
Thread 7: 0.002703 s, 2.011851 GiB/s 
Thread 8: 0.002703 s, 2.011855 GiB/s 
Thread 9: 0.002703 s, 2.011870 GiB/s 
Thread 10: 0.002703 s, 2.011877 GiB/s 
Thread 11: 0.002703 s, 2.011854 GiB/s 
Thread 12: 0.002703 s, 2.011880 GiB/s 
Thread 13: 0.002703 s, 2.011873 GiB/s 
Thread 14: 0.002703 s, 2.011848 GiB/s 
Thread 15: 0.002703 s, 2.011885 GiB/s 
Thread 16: 0.002703 s, 2.011836 GiB/s 
Thread 17: 0.002703 s, 2.011861 GiB/s 
Thread 18: 0.002703 s, 2.011879 GiB/s 
Thread 19: 0.002703 s, 2.011821 GiB/s 
Thread 20: 0.002703 s, 2.011839 GiB/s 
Thread 21: 0.002703 s, 2.011873 GiB/s 
Thread 22: 0.002703 s, 2.011864 GiB/s 
Thread 23: 0.002703 s, 2.011865 GiB/s 
Thread 24: 0.002703 s, 2.011862 GiB/s 
Thread 25: 0.002703 s, 2.011869 GiB/s 
Thread 26: 0.002703 s, 2.011873 GiB/s 
Thread 27: 0.002703 s, 2.011836 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:165675008,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):217.000000,AvgTestRunTime(s):0.002703,CumulativeMemoryBandwidth(GiB/s):56.329064,TotalRunTime(s):2.703129,WSS(MiB):155.919083,Verification:SUCCESS,
Thread 0: 0.002908 s, 1.896311 GiB/s 
Thread 1: 0.002907 s, 1.896331 GiB/s 
Thread 2: 0.002907 s, 1.896325 GiB/s 
Thread 3: 0.002907 s, 1.896327 GiB/s 
Thread 4: 0.002907 s, 1.896326 GiB/s 
Thread 5: 0.002908 s, 1.896316 GiB/s 
Thread 6: 0.002907 s, 1.896323 GiB/s 
Thread 7: 0.002908 s, 1.896312 GiB/s 
Thread 8: 0.002907 s, 1.896322 GiB/s 
Thread 9: 0.002907 s, 1.896324 GiB/s 
Thread 10: 0.002908 s, 1.896297 GiB/s 
Thread 11: 0.002908 s, 1.896313 GiB/s 
Thread 12: 0.002907 s, 1.896325 GiB/s 
Thread 13: 0.002907 s, 1.896325 GiB/s 
Thread 14: 0.002907 s, 1.896331 GiB/s 
Thread 15: 0.002907 s, 1.896322 GiB/s 
Thread 16: 0.002908 s, 1.896314 GiB/s 
Thread 17: 0.002908 s, 1.896312 GiB/s 
Thread 18: 0.002908 s, 1.896318 GiB/s 
Thread 19: 0.002907 s, 1.896325 GiB/s 
Thread 20: 0.002907 s, 1.896332 GiB/s 
Thread 21: 0.002908 s, 1.896319 GiB/s 
Thread 22: 0.002907 s, 1.896327 GiB/s 
Thread 23: 0.002907 s, 1.896326 GiB/s 
Thread 24: 0.002907 s, 1.896323 GiB/s 
Thread 25: 0.002908 s, 1.896304 GiB/s 
Thread 26: 0.002908 s, 1.896298 GiB/s 
Thread 27: 0.002908 s, 1.896319 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:166723584,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):218.000000,AvgTestRunTime(s):0.002908,CumulativeMemoryBandwidth(GiB/s):53.095671,TotalRunTime(s):2.907572,WSS(MiB):158.084595,Verification:SUCCESS,
Thread 0: 0.003179 s, 1.734189 GiB/s 
Thread 1: 0.003179 s, 1.734193 GiB/s 
Thread 2: 0.003179 s, 1.734186 GiB/s 
Thread 3: 0.003179 s, 1.734193 GiB/s 
Thread 4: 0.003179 s, 1.734185 GiB/s 
Thread 5: 0.003179 s, 1.734184 GiB/s 
Thread 6: 0.003179 s, 1.734186 GiB/s 
Thread 7: 0.003179 s, 1.734182 GiB/s 
Thread 8: 0.003179 s, 1.734186 GiB/s 
Thread 9: 0.003179 s, 1.734185 GiB/s 
Thread 10: 0.003179 s, 1.734204 GiB/s 
Thread 11: 0.003179 s, 1.734184 GiB/s 
Thread 12: 0.003179 s, 1.734185 GiB/s 
Thread 13: 0.003179 s, 1.734186 GiB/s 
Thread 14: 0.003179 s, 1.734184 GiB/s 
Thread 15: 0.003179 s, 1.734185 GiB/s 
Thread 16: 0.003179 s, 1.734185 GiB/s 
Thread 17: 0.003179 s, 1.734185 GiB/s 
Thread 18: 0.003179 s, 1.734191 GiB/s 
Thread 19: 0.003179 s, 1.734183 GiB/s 
Thread 20: 0.003179 s, 1.734186 GiB/s 
Thread 21: 0.003179 s, 1.734185 GiB/s 
Thread 22: 0.003179 s, 1.734196 GiB/s 
Thread 23: 0.003179 s, 1.734186 GiB/s 
Thread 24: 0.003179 s, 1.734185 GiB/s 
Thread 25: 0.003179 s, 1.734192 GiB/s 
Thread 26: 0.003179 s, 1.734185 GiB/s 
Thread 27: 0.003179 s, 1.734191 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:167772160,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):218.000000,AvgTestRunTime(s):0.003179,CumulativeMemoryBandwidth(GiB/s):48.556415,TotalRunTime(s):3.179384,WSS(MiB):158.084595,Verification:SUCCESS,
Thread 0: 0.002926 s, 1.910311 GiB/s 
Thread 1: 0.002926 s, 1.910376 GiB/s 
Thread 2: 0.002926 s, 1.910315 GiB/s 
Thread 3: 0.002926 s, 1.910379 GiB/s 
Thread 4: 0.002926 s, 1.910311 GiB/s 
Thread 5: 0.002926 s, 1.910338 GiB/s 
Thread 6: 0.002926 s, 1.910310 GiB/s 
Thread 7: 0.002926 s, 1.910312 GiB/s 
Thread 8: 0.002926 s, 1.910346 GiB/s 
Thread 9: 0.002926 s, 1.910311 GiB/s 
Thread 10: 0.002926 s, 1.910311 GiB/s 
Thread 11: 0.002926 s, 1.910331 GiB/s 
Thread 12: 0.002926 s, 1.910390 GiB/s 
Thread 13: 0.002926 s, 1.910310 GiB/s 
Thread 14: 0.002926 s, 1.910364 GiB/s 
Thread 15: 0.002926 s, 1.910310 GiB/s 
Thread 16: 0.002926 s, 1.910309 GiB/s 
Thread 17: 0.002926 s, 1.910280 GiB/s 
Thread 18: 0.002926 s, 1.910312 GiB/s 
Thread 19: 0.002926 s, 1.910312 GiB/s 
Thread 20: 0.002926 s, 1.910313 GiB/s 
Thread 21: 0.002926 s, 1.910357 GiB/s 
Thread 22: 0.002926 s, 1.910331 GiB/s 
Thread 23: 0.002926 s, 1.910311 GiB/s 
Thread 24: 0.002926 s, 1.910281 GiB/s 
Thread 25: 0.002926 s, 1.910309 GiB/s 
Thread 26: 0.002926 s, 1.910312 GiB/s 
Thread 27: 0.002926 s, 1.910312 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:168820736,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):219.000000,AvgTestRunTime(s):0.002926,CumulativeMemoryBandwidth(GiB/s):53.486570,TotalRunTime(s):2.926225,WSS(MiB):160.270065,Verification:SUCCESS,
Thread 0: 0.002924 s, 1.911641 GiB/s 
Thread 1: 0.002924 s, 1.911638 GiB/s 
Thread 2: 0.002924 s, 1.911645 GiB/s 
Thread 3: 0.002924 s, 1.911647 GiB/s 
Thread 4: 0.002924 s, 1.911640 GiB/s 
Thread 5: 0.002924 s, 1.911647 GiB/s 
Thread 6: 0.002924 s, 1.911650 GiB/s 
Thread 7: 0.002924 s, 1.911648 GiB/s 
Thread 8: 0.002924 s, 1.911645 GiB/s 
Thread 9: 0.002924 s, 1.911599 GiB/s 
Thread 10: 0.002924 s, 1.911623 GiB/s 
Thread 11: 0.002924 s, 1.911627 GiB/s 
Thread 12: 0.002924 s, 1.911597 GiB/s 
Thread 13: 0.002924 s, 1.911644 GiB/s 
Thread 14: 0.002924 s, 1.911627 GiB/s 
Thread 15: 0.002924 s, 1.911598 GiB/s 
Thread 16: 0.002924 s, 1.911647 GiB/s 
Thread 17: 0.002924 s, 1.911632 GiB/s 
Thread 18: 0.002924 s, 1.911642 GiB/s 
Thread 19: 0.002924 s, 1.911647 GiB/s 
Thread 20: 0.002924 s, 1.911626 GiB/s 
Thread 21: 0.002924 s, 1.911645 GiB/s 
Thread 22: 0.002924 s, 1.911644 GiB/s 
Thread 23: 0.002924 s, 1.911600 GiB/s 
Thread 24: 0.002924 s, 1.911596 GiB/s 
Thread 25: 0.002924 s, 1.911647 GiB/s 
Thread 26: 0.002924 s, 1.911625 GiB/s 
Thread 27: 0.002924 s, 1.911596 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:169869312,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):219.000000,AvgTestRunTime(s):0.002924,CumulativeMemoryBandwidth(GiB/s):53.524066,TotalRunTime(s):2.924175,WSS(MiB):160.270065,Verification:SUCCESS,
Thread 0: 0.003038 s, 1.865376 GiB/s 
Thread 1: 0.003038 s, 1.865381 GiB/s 
Thread 2: 0.003038 s, 1.865346 GiB/s 
Thread 3: 0.003038 s, 1.865347 GiB/s 
Thread 4: 0.003038 s, 1.865347 GiB/s 
Thread 5: 0.003038 s, 1.865347 GiB/s 
Thread 6: 0.003038 s, 1.865348 GiB/s 
Thread 7: 0.003038 s, 1.865348 GiB/s 
Thread 8: 0.003038 s, 1.865347 GiB/s 
Thread 9: 0.003038 s, 1.865347 GiB/s 
Thread 10: 0.003038 s, 1.865347 GiB/s 
Thread 11: 0.003038 s, 1.865346 GiB/s 
Thread 12: 0.003038 s, 1.865346 GiB/s 
Thread 13: 0.003038 s, 1.865377 GiB/s 
Thread 14: 0.003038 s, 1.865348 GiB/s 
Thread 15: 0.003038 s, 1.865382 GiB/s 
Thread 16: 0.003038 s, 1.865346 GiB/s 
Thread 17: 0.003038 s, 1.865344 GiB/s 
Thread 18: 0.003038 s, 1.865380 GiB/s 
Thread 19: 0.003038 s, 1.865346 GiB/s 
Thread 20: 0.003038 s, 1.865346 GiB/s 
Thread 21: 0.003038 s, 1.865348 GiB/s 
Thread 22: 0.003038 s, 1.865345 GiB/s 
Thread 23: 0.003038 s, 1.865347 GiB/s 
Thread 24: 0.003038 s, 1.865378 GiB/s 
Thread 25: 0.003038 s, 1.865376 GiB/s 
Thread 26: 0.003038 s, 1.865346 GiB/s 
Thread 27: 0.003038 s, 1.865347 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:170917888,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):220.000000,AvgTestRunTime(s):0.003038,CumulativeMemoryBandwidth(GiB/s):52.229153,TotalRunTime(s):3.037912,WSS(MiB):162.475586,Verification:SUCCESS,
Thread 0: 0.003341 s, 1.696129 GiB/s 
Thread 1: 0.003341 s, 1.696132 GiB/s 
Thread 2: 0.003341 s, 1.696130 GiB/s 
Thread 3: 0.003341 s, 1.696130 GiB/s 
Thread 4: 0.003341 s, 1.696131 GiB/s 
Thread 5: 0.003341 s, 1.696129 GiB/s 
Thread 6: 0.003341 s, 1.696130 GiB/s 
Thread 7: 0.003341 s, 1.696131 GiB/s 
Thread 8: 0.003341 s, 1.696131 GiB/s 
Thread 9: 0.003341 s, 1.696129 GiB/s 
Thread 10: 0.003341 s, 1.696129 GiB/s 
Thread 11: 0.003341 s, 1.696130 GiB/s 
Thread 12: 0.003341 s, 1.696130 GiB/s 
Thread 13: 0.003341 s, 1.696131 GiB/s 
Thread 14: 0.003341 s, 1.696128 GiB/s 
Thread 15: 0.003341 s, 1.696131 GiB/s 
Thread 16: 0.003341 s, 1.696129 GiB/s 
Thread 17: 0.003341 s, 1.696130 GiB/s 
Thread 18: 0.003341 s, 1.696130 GiB/s 
Thread 19: 0.003341 s, 1.696131 GiB/s 
Thread 20: 0.003341 s, 1.696131 GiB/s 
Thread 21: 0.003341 s, 1.696129 GiB/s 
Thread 22: 0.003341 s, 1.696129 GiB/s 
Thread 23: 0.003341 s, 1.696130 GiB/s 
Thread 24: 0.003341 s, 1.696130 GiB/s 
Thread 25: 0.003341 s, 1.696131 GiB/s 
Thread 26: 0.003341 s, 1.696128 GiB/s 
Thread 27: 0.003341 s, 1.696129 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:171966464,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):220.000000,AvgTestRunTime(s):0.003341,CumulativeMemoryBandwidth(GiB/s):47.491012,TotalRunTime(s):3.341002,WSS(MiB):162.475586,Verification:SUCCESS,
Thread 0: 0.003002 s, 1.913693 GiB/s 
Thread 1: 0.003002 s, 1.913694 GiB/s 
Thread 2: 0.003002 s, 1.913697 GiB/s 
Thread 3: 0.003002 s, 1.913691 GiB/s 
Thread 4: 0.003002 s, 1.913695 GiB/s 
Thread 5: 0.003002 s, 1.913697 GiB/s 
Thread 6: 0.003002 s, 1.913696 GiB/s 
Thread 7: 0.003002 s, 1.913690 GiB/s 
Thread 8: 0.003002 s, 1.913691 GiB/s 
Thread 9: 0.003002 s, 1.913696 GiB/s 
Thread 10: 0.003002 s, 1.913689 GiB/s 
Thread 11: 0.003002 s, 1.913690 GiB/s 
Thread 12: 0.003002 s, 1.913692 GiB/s 
Thread 13: 0.003002 s, 1.913678 GiB/s 
Thread 14: 0.003002 s, 1.913696 GiB/s 
Thread 15: 0.003002 s, 1.913690 GiB/s 
Thread 16: 0.003002 s, 1.913698 GiB/s 
Thread 17: 0.003002 s, 1.913697 GiB/s 
Thread 18: 0.003002 s, 1.913693 GiB/s 
Thread 19: 0.003002 s, 1.913694 GiB/s 
Thread 20: 0.003002 s, 1.913661 GiB/s 
Thread 21: 0.003002 s, 1.913688 GiB/s 
Thread 22: 0.003002 s, 1.913692 GiB/s 
Thread 23: 0.003002 s, 1.913694 GiB/s 
Thread 24: 0.003002 s, 1.913695 GiB/s 
Thread 25: 0.003002 s, 1.913662 GiB/s 
Thread 26: 0.003002 s, 1.913697 GiB/s 
Thread 27: 0.003002 s, 1.913692 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:173015040,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):221.000000,AvgTestRunTime(s):0.003002,CumulativeMemoryBandwidth(GiB/s):53.581018,TotalRunTime(s):3.001829,WSS(MiB):164.701248,Verification:SUCCESS,
Thread 0: 0.003194 s, 1.798348 GiB/s 
Thread 1: 0.003194 s, 1.798369 GiB/s 
Thread 2: 0.003194 s, 1.798377 GiB/s 
Thread 3: 0.003194 s, 1.798381 GiB/s 
Thread 4: 0.003194 s, 1.798377 GiB/s 
Thread 5: 0.003194 s, 1.798382 GiB/s 
Thread 6: 0.003194 s, 1.798347 GiB/s 
Thread 7: 0.003194 s, 1.798361 GiB/s 
Thread 8: 0.003194 s, 1.798361 GiB/s 
Thread 9: 0.003194 s, 1.798349 GiB/s 
Thread 10: 0.003194 s, 1.798382 GiB/s 
Thread 11: 0.003194 s, 1.798344 GiB/s 
Thread 12: 0.003194 s, 1.798375 GiB/s 
Thread 13: 0.003194 s, 1.798358 GiB/s 
Thread 14: 0.003194 s, 1.798359 GiB/s 
Thread 15: 0.003194 s, 1.798354 GiB/s 
Thread 16: 0.003194 s, 1.798328 GiB/s 
Thread 17: 0.003194 s, 1.798335 GiB/s 
Thread 18: 0.003194 s, 1.798324 GiB/s 
Thread 19: 0.003194 s, 1.798341 GiB/s 
Thread 20: 0.003194 s, 1.798341 GiB/s 
Thread 21: 0.003194 s, 1.798347 GiB/s 
Thread 22: 0.003194 s, 1.798339 GiB/s 
Thread 23: 0.003194 s, 1.798353 GiB/s 
Thread 24: 0.003194 s, 1.798351 GiB/s 
Thread 25: 0.003194 s, 1.798367 GiB/s 
Thread 26: 0.003194 s, 1.798354 GiB/s 
Thread 27: 0.003194 s, 1.798355 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:174063616,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):221.000000,AvgTestRunTime(s):0.003194,CumulativeMemoryBandwidth(GiB/s):50.351941,TotalRunTime(s):3.194337,WSS(MiB):164.701248,Verification:SUCCESS,
Thread 0: 0.003062 s, 1.901475 GiB/s 
Thread 1: 0.003062 s, 1.901465 GiB/s 
Thread 2: 0.003062 s, 1.901483 GiB/s 
Thread 3: 0.003062 s, 1.901465 GiB/s 
Thread 4: 0.003062 s, 1.901478 GiB/s 
Thread 5: 0.003062 s, 1.901468 GiB/s 
Thread 6: 0.003062 s, 1.901478 GiB/s 
Thread 7: 0.003062 s, 1.901467 GiB/s 
Thread 8: 0.003062 s, 1.901477 GiB/s 
Thread 9: 0.003062 s, 1.901466 GiB/s 
Thread 10: 0.003062 s, 1.901484 GiB/s 
Thread 11: 0.003062 s, 1.901469 GiB/s 
Thread 12: 0.003062 s, 1.901468 GiB/s 
Thread 13: 0.003062 s, 1.901474 GiB/s 
Thread 14: 0.003062 s, 1.901473 GiB/s 
Thread 15: 0.003062 s, 1.901467 GiB/s 
Thread 16: 0.003062 s, 1.901466 GiB/s 
Thread 17: 0.003062 s, 1.901466 GiB/s 
Thread 18: 0.003062 s, 1.901466 GiB/s 
Thread 19: 0.003062 s, 1.901484 GiB/s 
Thread 20: 0.003062 s, 1.901467 GiB/s 
Thread 21: 0.003062 s, 1.901483 GiB/s 
Thread 22: 0.003062 s, 1.901466 GiB/s 
Thread 23: 0.003062 s, 1.901465 GiB/s 
Thread 24: 0.003062 s, 1.901468 GiB/s 
Thread 25: 0.003062 s, 1.901467 GiB/s 
Thread 26: 0.003062 s, 1.901469 GiB/s 
Thread 27: 0.003062 s, 1.901478 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:175112192,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):222.000000,AvgTestRunTime(s):0.003062,CumulativeMemoryBandwidth(GiB/s):53.239431,TotalRunTime(s):3.062285,WSS(MiB):166.947144,Verification:SUCCESS,
Thread 0: 0.003180 s, 1.831311 GiB/s 
Thread 1: 0.003180 s, 1.831306 GiB/s 
Thread 2: 0.003180 s, 1.831309 GiB/s 
Thread 3: 0.003180 s, 1.831309 GiB/s 
Thread 4: 0.003180 s, 1.831306 GiB/s 
Thread 5: 0.003180 s, 1.831308 GiB/s 
Thread 6: 0.003180 s, 1.831309 GiB/s 
Thread 7: 0.003179 s, 1.831312 GiB/s 
Thread 8: 0.003180 s, 1.831307 GiB/s 
Thread 9: 0.003180 s, 1.831308 GiB/s 
Thread 10: 0.003180 s, 1.831307 GiB/s 
Thread 11: 0.003180 s, 1.831311 GiB/s 
Thread 12: 0.003180 s, 1.831305 GiB/s 
Thread 13: 0.003180 s, 1.831310 GiB/s 
Thread 14: 0.003179 s, 1.831312 GiB/s 
Thread 15: 0.003180 s, 1.831308 GiB/s 
Thread 16: 0.003180 s, 1.831309 GiB/s 
Thread 17: 0.003180 s, 1.831306 GiB/s 
Thread 18: 0.003180 s, 1.831307 GiB/s 
Thread 19: 0.003180 s, 1.831310 GiB/s 
Thread 20: 0.003180 s, 1.831307 GiB/s 
Thread 21: 0.003180 s, 1.831311 GiB/s 
Thread 22: 0.003180 s, 1.831307 GiB/s 
Thread 23: 0.003180 s, 1.831307 GiB/s 
Thread 24: 0.003180 s, 1.831306 GiB/s 
Thread 25: 0.003180 s, 1.831309 GiB/s 
Thread 26: 0.003180 s, 1.831306 GiB/s 
Thread 27: 0.003180 s, 1.831306 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:176160768,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):222.000000,AvgTestRunTime(s):0.003180,CumulativeMemoryBandwidth(GiB/s):51.275654,TotalRunTime(s):3.179566,WSS(MiB):166.947144,Verification:SUCCESS,
Thread 0: 0.003136 s, 1.856756 GiB/s 
Thread 1: 0.003136 s, 1.856750 GiB/s 
Thread 2: 0.003136 s, 1.856753 GiB/s 
Thread 3: 0.003136 s, 1.856753 GiB/s 
Thread 4: 0.003136 s, 1.856749 GiB/s 
Thread 5: 0.003136 s, 1.856752 GiB/s 
Thread 6: 0.003136 s, 1.856749 GiB/s 
Thread 7: 0.003136 s, 1.856749 GiB/s 
Thread 8: 0.003136 s, 1.856751 GiB/s 
Thread 9: 0.003136 s, 1.856749 GiB/s 
Thread 10: 0.003136 s, 1.856752 GiB/s 
Thread 11: 0.003136 s, 1.856751 GiB/s 
Thread 12: 0.003136 s, 1.856748 GiB/s 
Thread 13: 0.003136 s, 1.856751 GiB/s 
Thread 14: 0.003136 s, 1.856749 GiB/s 
Thread 15: 0.003136 s, 1.856750 GiB/s 
Thread 16: 0.003136 s, 1.856755 GiB/s 
Thread 17: 0.003136 s, 1.856749 GiB/s 
Thread 18: 0.003136 s, 1.856749 GiB/s 
Thread 19: 0.003136 s, 1.856750 GiB/s 
Thread 20: 0.003136 s, 1.856749 GiB/s 
Thread 21: 0.003136 s, 1.856755 GiB/s 
Thread 22: 0.003136 s, 1.856753 GiB/s 
Thread 23: 0.003136 s, 1.856748 GiB/s 
Thread 24: 0.003136 s, 1.856749 GiB/s 
Thread 25: 0.003136 s, 1.856750 GiB/s 
Thread 26: 0.003136 s, 1.856749 GiB/s 
Thread 27: 0.003136 s, 1.856754 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:177209344,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):222.000000,AvgTestRunTime(s):0.003136,CumulativeMemoryBandwidth(GiB/s):51.987935,TotalRunTime(s):3.136003,WSS(MiB):166.947144,Verification:SUCCESS,
Thread 0: 0.002974 s, 1.984119 GiB/s 
Thread 1: 0.002974 s, 1.984120 GiB/s 
Thread 2: 0.002974 s, 1.984121 GiB/s 
Thread 3: 0.002974 s, 1.984117 GiB/s 
Thread 4: 0.002974 s, 1.984118 GiB/s 
Thread 5: 0.002974 s, 1.984117 GiB/s 
Thread 6: 0.002974 s, 1.984121 GiB/s 
Thread 7: 0.002974 s, 1.984116 GiB/s 
Thread 8: 0.002974 s, 1.984121 GiB/s 
Thread 9: 0.002974 s, 1.984121 GiB/s 
Thread 10: 0.002974 s, 1.984121 GiB/s 
Thread 11: 0.002974 s, 1.984116 GiB/s 
Thread 12: 0.002974 s, 1.984120 GiB/s 
Thread 13: 0.002974 s, 1.984119 GiB/s 
Thread 14: 0.002974 s, 1.984121 GiB/s 
Thread 15: 0.002974 s, 1.984120 GiB/s 
Thread 16: 0.002974 s, 1.984119 GiB/s 
Thread 17: 0.002974 s, 1.984118 GiB/s 
Thread 18: 0.002974 s, 1.984120 GiB/s 
Thread 19: 0.002974 s, 1.984122 GiB/s 
Thread 20: 0.002974 s, 1.984121 GiB/s 
Thread 21: 0.002974 s, 1.984122 GiB/s 
Thread 22: 0.002974 s, 1.984118 GiB/s 
Thread 23: 0.002974 s, 1.984119 GiB/s 
Thread 24: 0.002974 s, 1.984120 GiB/s 
Thread 25: 0.002974 s, 1.984119 GiB/s 
Thread 26: 0.002974 s, 1.984118 GiB/s 
Thread 27: 0.002974 s, 1.984119 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:178257920,num_threads:28,ntimes:1000,
