Thread 0: 0.000014 s, 0.011983 GiB/s 
Thread 17: 0.001646 s, 2.394740 GiB/s 
Thread 18: 0.001646 s, 2.394741 GiB/s 
Thread 19: 0.001646 s, 2.394736 GiB/s 
Thread 20: 0.001646 s, 2.394771 GiB/s 
Thread 21: 0.001646 s, 2.394741 GiB/s 
Thread 22: 0.001646 s, 2.394741 GiB/s 
Thread 23: 0.001646 s, 2.394741 GiB/s 
Thread 24: 0.001646 s, 2.394776 GiB/s 
Thread 25: 0.001646 s, 2.394778 GiB/s 
Thread 26: 0.001646 s, 2.394741 GiB/s 
Thread 27: 0.001646 s, 2.394741 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:118489088,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):7405568.000000,AvgTestRunTime(s):0.001646,CumulativeMemoryBandwidth(GiB/s):67.051628,TotalRunTime(s):1.645770,WSS(MiB):113.000000,Verification:SUCCESS,
Thread 0: 0.001613 s, 2.465580 GiB/s 
Thread 1: 0.001613 s, 2.465559 GiB/s 
Thread 2: 0.001613 s, 2.465581 GiB/s 
Thread 3: 0.001613 s, 2.465558 GiB/s 
Thread 4: 0.001613 s, 2.465556 GiB/s 
Thread 5: 0.001613 s, 2.465557 GiB/s 
Thread 6: 0.001613 s, 2.465558 GiB/s 
Thread 7: 0.001613 s, 2.465559 GiB/s 
Thread 8: 0.001613 s, 2.465556 GiB/s 
Thread 9: 0.001613 s, 2.465560 GiB/s 
Thread 10: 0.001613 s, 2.465587 GiB/s 
Thread 11: 0.001613 s, 2.465577 GiB/s 
Thread 12: 0.001613 s, 2.465579 GiB/s 
Thread 13: 0.001613 s, 2.465580 GiB/s 
Thread 14: 0.001613 s, 2.465580 GiB/s 
Thread 15: 0.001613 s, 2.465574 GiB/s 
Thread 16: 0.001613 s, 2.465576 GiB/s 
Thread 17: 0.001613 s, 2.465559 GiB/s 
Thread 18: 0.001613 s, 2.465558 GiB/s 
Thread 19: 0.001613 s, 2.465579 GiB/s 
Thread 20: 0.001613 s, 2.465558 GiB/s 
Thread 21: 0.001613 s, 2.465557 GiB/s 
Thread 22: 0.001613 s, 2.465557 GiB/s 
Thread 23: 0.001613 s, 2.465556 GiB/s 
Thread 24: 0.001613 s, 2.465571 GiB/s 
Thread 25: 0.001613 s, 2.465578 GiB/s 
Thread 26: 0.001613 s, 2.465558 GiB/s 
Thread 27: 0.001613 s, 2.465559 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:119537664,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):7471104.000000,AvgTestRunTime(s):0.001613,CumulativeMemoryBandwidth(GiB/s):69.033585,TotalRunTime(s):1.612666,WSS(MiB):114.000000,Verification:SUCCESS,
Thread 0: 0.001625 s, 2.468689 GiB/s 
Thread 1: 0.001625 s, 2.468675 GiB/s 
Thread 2: 0.001625 s, 2.468675 GiB/s 
Thread 3: 0.001625 s, 2.468689 GiB/s 
Thread 4: 0.001625 s, 2.468674 GiB/s 
Thread 5: 0.001625 s, 2.468690 GiB/s 
Thread 6: 0.001625 s, 2.468675 GiB/s 
Thread 7: 0.001625 s, 2.468689 GiB/s 
Thread 8: 0.001625 s, 2.468675 GiB/s 
Thread 9: 0.001625 s, 2.468688 GiB/s 
Thread 10: 0.001625 s, 2.468688 GiB/s 
Thread 11: 0.001625 s, 2.468675 GiB/s 
Thread 12: 0.001625 s, 2.468675 GiB/s 
Thread 13: 0.001625 s, 2.468691 GiB/s 
Thread 14: 0.001625 s, 2.468675 GiB/s 
Thread 15: 0.001625 s, 2.468690 GiB/s 
Thread 16: 0.001625 s, 2.468674 GiB/s 
Thread 17: 0.001625 s, 2.468674 GiB/s 
Thread 18: 0.001625 s, 2.468691 GiB/s 
Thread 19: 0.001625 s, 2.468674 GiB/s 
Thread 20: 0.001625 s, 2.468691 GiB/s 
Thread 21: 0.001625 s, 2.468674 GiB/s 
Thread 22: 0.001625 s, 2.468692 GiB/s 
Thread 23: 0.001625 s, 2.468687 GiB/s 
Thread 24: 0.001625 s, 2.468674 GiB/s 
Thread 25: 0.001625 s, 2.468674 GiB/s 
Thread 26: 0.001625 s, 2.468674 GiB/s 
Thread 27: 0.001625 s, 2.468675 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:120586240,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):7536640.000000,AvgTestRunTime(s):0.001625,CumulativeMemoryBandwidth(GiB/s):69.121804,TotalRunTime(s):1.624736,WSS(MiB):115.000000,Verification:SUCCESS,
Thread 0: 0.001590 s, 2.545196 GiB/s 
Thread 1: 0.001590 s, 2.545199 GiB/s 
Thread 2: 0.001590 s, 2.545232 GiB/s 
Thread 3: 0.001590 s, 2.545222 GiB/s 
Thread 4: 0.001590 s, 2.545232 GiB/s 
Thread 5: 0.001590 s, 2.545223 GiB/s 
Thread 6: 0.001590 s, 2.545181 GiB/s 
Thread 7: 0.001590 s, 2.545192 GiB/s 
Thread 8: 0.001590 s, 2.545217 GiB/s 
Thread 9: 0.001590 s, 2.545189 GiB/s 
Thread 10: 0.001590 s, 2.545224 GiB/s 
Thread 11: 0.001590 s, 2.545225 GiB/s 
Thread 12: 0.001590 s, 2.545227 GiB/s 
Thread 13: 0.001590 s, 2.545191 GiB/s 
Thread 14: 0.001590 s, 2.545233 GiB/s 
Thread 15: 0.001590 s, 2.545208 GiB/s 
Thread 16: 0.001590 s, 2.545187 GiB/s 
Thread 17: 0.001590 s, 2.545235 GiB/s 
Thread 18: 0.001590 s, 2.545226 GiB/s 
Thread 19: 0.001590 s, 2.545231 GiB/s 
Thread 20: 0.001590 s, 2.545186 GiB/s 
Thread 21: 0.001590 s, 2.545220 GiB/s 
Thread 22: 0.001590 s, 2.545155 GiB/s 
Thread 23: 0.001590 s, 2.545221 GiB/s 
Thread 24: 0.001590 s, 2.545233 GiB/s 
Thread 25: 0.001590 s, 2.545230 GiB/s 
Thread 26: 0.001590 s, 2.545209 GiB/s 
Thread 27: 0.001590 s, 2.545215 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:121634816,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):7602176.000000,AvgTestRunTime(s):0.001590,CumulativeMemoryBandwidth(GiB/s):71.260947,TotalRunTime(s):1.589668,WSS(MiB):116.000000,Verification:SUCCESS,
Thread 0: 0.001821 s, 2.240953 GiB/s 
Thread 1: 0.001821 s, 2.240959 GiB/s 
Thread 2: 0.001821 s, 2.240956 GiB/s 
Thread 3: 0.001821 s, 2.240951 GiB/s 
Thread 4: 0.001821 s, 2.240955 GiB/s 
Thread 5: 0.001821 s, 2.240955 GiB/s 
Thread 6: 0.001821 s, 2.240952 GiB/s 
Thread 7: 0.001821 s, 2.240960 GiB/s 
Thread 8: 0.001821 s, 2.240951 GiB/s 
Thread 9: 0.001821 s, 2.240959 GiB/s 
Thread 10: 0.001821 s, 2.240959 GiB/s 
Thread 11: 0.001821 s, 2.240959 GiB/s 
Thread 12: 0.001821 s, 2.240951 GiB/s 
Thread 13: 0.001821 s, 2.240962 GiB/s 
Thread 14: 0.001821 s, 2.240957 GiB/s 
Thread 15: 0.001821 s, 2.240960 GiB/s 
Thread 16: 0.001821 s, 2.240962 GiB/s 
Thread 17: 0.001821 s, 2.240956 GiB/s 
Thread 18: 0.001821 s, 2.240953 GiB/s 
Thread 19: 0.001821 s, 2.240959 GiB/s 
Thread 20: 0.001821 s, 2.240958 GiB/s 
Thread 21: 0.001821 s, 2.240952 GiB/s 
Thread 22: 0.001821 s, 2.240951 GiB/s 
Thread 23: 0.001821 s, 2.240956 GiB/s 
Thread 24: 0.001821 s, 2.240960 GiB/s 
Thread 25: 0.001821 s, 2.240962 GiB/s 
Thread 26: 0.001821 s, 2.240958 GiB/s 
Thread 27: 0.001821 s, 2.240960 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:122683392,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):7667712.000000,AvgTestRunTime(s):0.001821,CumulativeMemoryBandwidth(GiB/s):62.745468,TotalRunTime(s):1.820973,WSS(MiB):117.000000,Verification:SUCCESS,
Thread 0: 0.001860 s, 2.212923 GiB/s 
Thread 1: 0.001860 s, 2.212931 GiB/s 
Thread 2: 0.001860 s, 2.212919 GiB/s 
Thread 3: 0.001860 s, 2.212930 GiB/s 
Thread 4: 0.001860 s, 2.212919 GiB/s 
Thread 5: 0.001860 s, 2.212919 GiB/s 
Thread 6: 0.001860 s, 2.212933 GiB/s 
Thread 7: 0.001860 s, 2.212923 GiB/s 
Thread 8: 0.001860 s, 2.212921 GiB/s 
Thread 9: 0.001860 s, 2.212920 GiB/s 
Thread 10: 0.001860 s, 2.212920 GiB/s 
Thread 11: 0.001860 s, 2.212921 GiB/s 
Thread 12: 0.001860 s, 2.212920 GiB/s 
Thread 13: 0.001860 s, 2.212931 GiB/s 
Thread 14: 0.001860 s, 2.212921 GiB/s 
Thread 15: 0.001860 s, 2.212923 GiB/s 
Thread 16: 0.001860 s, 2.212921 GiB/s 
Thread 17: 0.001860 s, 2.212923 GiB/s 
Thread 18: 0.001860 s, 2.212922 GiB/s 
Thread 19: 0.001860 s, 2.212923 GiB/s 
Thread 20: 0.001860 s, 2.212919 GiB/s 
Thread 21: 0.001860 s, 2.212922 GiB/s 
Thread 22: 0.001860 s, 2.212919 GiB/s 
Thread 23: 0.001860 s, 2.212919 GiB/s 
Thread 24: 0.001860 s, 2.212921 GiB/s 
Thread 25: 0.001860 s, 2.212921 GiB/s 
Thread 26: 0.001860 s, 2.212923 GiB/s 
Thread 27: 0.001860 s, 2.212920 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:123731968,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):7733248.000000,AvgTestRunTime(s):0.001860,CumulativeMemoryBandwidth(GiB/s):61.960163,TotalRunTime(s):1.859814,WSS(MiB):118.000000,Verification:SUCCESS,
Thread 0: 0.001791 s, 2.317210 GiB/s 
Thread 1: 0.001791 s, 2.317200 GiB/s 
Thread 2: 0.001791 s, 2.317200 GiB/s 
Thread 3: 0.001791 s, 2.317221 GiB/s 
Thread 4: 0.001791 s, 2.317200 GiB/s 
Thread 5: 0.001791 s, 2.317219 GiB/s 
Thread 6: 0.001791 s, 2.317222 GiB/s 
Thread 7: 0.001791 s, 2.317221 GiB/s 
Thread 8: 0.001791 s, 2.317200 GiB/s 
Thread 9: 0.001791 s, 2.317223 GiB/s 
Thread 10: 0.001791 s, 2.317200 GiB/s 
Thread 11: 0.001791 s, 2.317222 GiB/s 
Thread 12: 0.001791 s, 2.317217 GiB/s 
Thread 13: 0.001791 s, 2.317200 GiB/s 
Thread 14: 0.001791 s, 2.317200 GiB/s 
Thread 15: 0.001791 s, 2.317200 GiB/s 
Thread 16: 0.001791 s, 2.317223 GiB/s 
Thread 17: 0.001791 s, 2.317204 GiB/s 
Thread 18: 0.001791 s, 2.317204 GiB/s 
Thread 19: 0.001791 s, 2.317222 GiB/s 
Thread 20: 0.001791 s, 2.317200 GiB/s 
Thread 21: 0.001791 s, 2.317200 GiB/s 
Thread 22: 0.001791 s, 2.317223 GiB/s 
Thread 23: 0.001791 s, 2.317200 GiB/s 
Thread 24: 0.001791 s, 2.317204 GiB/s 
Thread 25: 0.001791 s, 2.317200 GiB/s 
Thread 26: 0.001791 s, 2.317200 GiB/s 
Thread 27: 0.001791 s, 2.317200 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:124780544,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):7798784.000000,AvgTestRunTime(s):0.001791,CumulativeMemoryBandwidth(GiB/s):64.880841,TotalRunTime(s):1.791144,WSS(MiB):119.000000,Verification:SUCCESS,
Thread 0: 0.001752 s, 2.389295 GiB/s 
Thread 1: 0.001752 s, 2.389212 GiB/s 
Thread 2: 0.001752 s, 2.389210 GiB/s 
Thread 3: 0.001752 s, 2.389251 GiB/s 
Thread 4: 0.001752 s, 2.389209 GiB/s 
Thread 5: 0.001752 s, 2.389209 GiB/s 
Thread 6: 0.001752 s, 2.389216 GiB/s 
Thread 7: 0.001752 s, 2.389315 GiB/s 
Thread 8: 0.001752 s, 2.389214 GiB/s 
Thread 9: 0.001752 s, 2.389296 GiB/s 
Thread 10: 0.001752 s, 2.389210 GiB/s 
Thread 11: 0.001752 s, 2.389208 GiB/s 
Thread 12: 0.001752 s, 2.389212 GiB/s 
Thread 13: 0.001752 s, 2.389209 GiB/s 
Thread 14: 0.001752 s, 2.389217 GiB/s 
Thread 15: 0.001752 s, 2.389208 GiB/s 
Thread 16: 0.001752 s, 2.389215 GiB/s 
Thread 17: 0.001752 s, 2.389208 GiB/s 
Thread 18: 0.001752 s, 2.389212 GiB/s 
Thread 19: 0.001752 s, 2.389221 GiB/s 
Thread 20: 0.001752 s, 2.389209 GiB/s 
Thread 21: 0.001752 s, 2.389217 GiB/s 
Thread 22: 0.001752 s, 2.389211 GiB/s 
Thread 23: 0.001752 s, 2.389208 GiB/s 
Thread 24: 0.001752 s, 2.389208 GiB/s 
Thread 25: 0.001752 s, 2.389208 GiB/s 
Thread 26: 0.001752 s, 2.389216 GiB/s 
Thread 27: 0.001752 s, 2.389209 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:125829120,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):7864320.000000,AvgTestRunTime(s):0.001752,CumulativeMemoryBandwidth(GiB/s):66.896933,TotalRunTime(s):1.751762,WSS(MiB):120.000000,Verification:SUCCESS,
Thread 0: 0.001810 s, 2.331806 GiB/s 
Thread 1: 0.001810 s, 2.331781 GiB/s 
Thread 2: 0.001810 s, 2.331783 GiB/s 
Thread 3: 0.001810 s, 2.331796 GiB/s 
Thread 4: 0.001810 s, 2.331784 GiB/s 
Thread 5: 0.001810 s, 2.331779 GiB/s 
Thread 6: 0.001810 s, 2.331812 GiB/s 
Thread 7: 0.001810 s, 2.331798 GiB/s 
Thread 8: 0.001810 s, 2.331794 GiB/s 
Thread 9: 0.001810 s, 2.331807 GiB/s 
Thread 10: 0.001810 s, 2.331800 GiB/s 
Thread 11: 0.001810 s, 2.331797 GiB/s 
Thread 12: 0.001810 s, 2.331800 GiB/s 
Thread 13: 0.001810 s, 2.331749 GiB/s 
Thread 14: 0.001810 s, 2.331792 GiB/s 
Thread 15: 0.001810 s, 2.331799 GiB/s 
Thread 16: 0.001810 s, 2.331811 GiB/s 
Thread 17: 0.001810 s, 2.331798 GiB/s 
Thread 18: 0.001810 s, 2.331804 GiB/s 
Thread 19: 0.001810 s, 2.331779 GiB/s 
Thread 20: 0.001810 s, 2.331813 GiB/s 
Thread 21: 0.001810 s, 2.331800 GiB/s 
Thread 22: 0.001810 s, 2.331799 GiB/s 
Thread 23: 0.001810 s, 2.331812 GiB/s 
Thread 24: 0.001810 s, 2.331749 GiB/s 
Thread 25: 0.001810 s, 2.331795 GiB/s 
Thread 26: 0.001810 s, 2.331811 GiB/s 
Thread 27: 0.001810 s, 2.331781 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:126877696,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):7929856.000000,AvgTestRunTime(s):0.001810,CumulativeMemoryBandwidth(GiB/s):65.287833,TotalRunTime(s):1.809894,WSS(MiB):121.000000,Verification:SUCCESS,
Thread 0: 0.001839 s, 2.313563 GiB/s 
Thread 1: 0.001839 s, 2.313575 GiB/s 
Thread 2: 0.001839 s, 2.313541 GiB/s 
Thread 3: 0.001839 s, 2.313582 GiB/s 
Thread 4: 0.001839 s, 2.313521 GiB/s 
Thread 5: 0.001839 s, 2.313527 GiB/s 
Thread 6: 0.001839 s, 2.313559 GiB/s 
Thread 7: 0.001839 s, 2.313551 GiB/s 
Thread 8: 0.001839 s, 2.313586 GiB/s 
Thread 9: 0.001839 s, 2.313521 GiB/s 
Thread 10: 0.001839 s, 2.313544 GiB/s 
Thread 11: 0.001839 s, 2.313590 GiB/s 
Thread 12: 0.001839 s, 2.313521 GiB/s 
Thread 13: 0.001839 s, 2.313573 GiB/s 
Thread 14: 0.001839 s, 2.313558 GiB/s 
Thread 15: 0.001839 s, 2.313555 GiB/s 
Thread 16: 0.001839 s, 2.313542 GiB/s 
Thread 17: 0.001839 s, 2.313563 GiB/s 
Thread 18: 0.001839 s, 2.313585 GiB/s 
Thread 19: 0.001839 s, 2.313539 GiB/s 
Thread 20: 0.001839 s, 2.313581 GiB/s 
Thread 21: 0.001839 s, 2.313556 GiB/s 
Thread 22: 0.001839 s, 2.313590 GiB/s 
Thread 23: 0.001839 s, 2.313574 GiB/s 
Thread 24: 0.001839 s, 2.313559 GiB/s 
Thread 25: 0.001839 s, 2.313585 GiB/s 
Thread 26: 0.001839 s, 2.313586 GiB/s 
Thread 27: 0.001839 s, 2.313521 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:127926272,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):7995392.000000,AvgTestRunTime(s):0.001839,CumulativeMemoryBandwidth(GiB/s):64.777445,TotalRunTime(s):1.839230,WSS(MiB):122.000000,Verification:SUCCESS,
Thread 0: 0.001899 s, 2.258737 GiB/s 
Thread 1: 0.001899 s, 2.258695 GiB/s 
Thread 2: 0.001899 s, 2.258722 GiB/s 
Thread 3: 0.001899 s, 2.258735 GiB/s 
Thread 4: 0.001899 s, 2.258721 GiB/s 
Thread 5: 0.001899 s, 2.258737 GiB/s 
Thread 6: 0.001899 s, 2.258756 GiB/s 
Thread 7: 0.001899 s, 2.258726 GiB/s 
Thread 8: 0.001899 s, 2.258748 GiB/s 
Thread 9: 0.001899 s, 2.258742 GiB/s 
Thread 10: 0.001899 s, 2.258741 GiB/s 
Thread 11: 0.001899 s, 2.258696 GiB/s 
Thread 12: 0.001899 s, 2.258725 GiB/s 
Thread 13: 0.001899 s, 2.258739 GiB/s 
Thread 14: 0.001899 s, 2.258755 GiB/s 
Thread 15: 0.001899 s, 2.258727 GiB/s 
Thread 16: 0.001899 s, 2.258747 GiB/s 
Thread 17: 0.001899 s, 2.258732 GiB/s 
Thread 18: 0.001899 s, 2.258731 GiB/s 
Thread 19: 0.001899 s, 2.258752 GiB/s 
Thread 20: 0.001899 s, 2.258732 GiB/s 
Thread 21: 0.001899 s, 2.258753 GiB/s 
Thread 22: 0.001899 s, 2.258754 GiB/s 
Thread 23: 0.001899 s, 2.258749 GiB/s 
Thread 24: 0.001899 s, 2.258738 GiB/s 
Thread 25: 0.001899 s, 2.258695 GiB/s 
Thread 26: 0.001899 s, 2.258736 GiB/s 
Thread 27: 0.001899 s, 2.258734 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:128974848,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8060928.000000,AvgTestRunTime(s):0.001899,CumulativeMemoryBandwidth(GiB/s):63.241202,TotalRunTime(s):1.899350,WSS(MiB):123.000000,Verification:SUCCESS,
Thread 0: 0.002106 s, 2.053540 GiB/s 
Thread 1: 0.002106 s, 2.053477 GiB/s 
Thread 2: 0.002106 s, 2.053514 GiB/s 
Thread 3: 0.002106 s, 2.053492 GiB/s 
Thread 4: 0.002106 s, 2.053534 GiB/s 
Thread 5: 0.002106 s, 2.053473 GiB/s 
Thread 6: 0.002106 s, 2.053515 GiB/s 
Thread 7: 0.002106 s, 2.053548 GiB/s 
Thread 8: 0.002106 s, 2.053542 GiB/s 
Thread 9: 0.002106 s, 2.053514 GiB/s 
Thread 10: 0.002106 s, 2.053518 GiB/s 
Thread 11: 0.002106 s, 2.053513 GiB/s 
Thread 12: 0.002106 s, 2.053495 GiB/s 
Thread 13: 0.002106 s, 2.053525 GiB/s 
Thread 14: 0.002106 s, 2.053531 GiB/s 
Thread 15: 0.002106 s, 2.053493 GiB/s 
Thread 16: 0.002106 s, 2.053513 GiB/s 
Thread 17: 0.002106 s, 2.053514 GiB/s 
Thread 18: 0.002106 s, 2.053533 GiB/s 
Thread 19: 0.002106 s, 2.053536 GiB/s 
Thread 20: 0.002106 s, 2.053538 GiB/s 
Thread 21: 0.002106 s, 2.053474 GiB/s 
Thread 22: 0.002106 s, 2.053514 GiB/s 
Thread 23: 0.002106 s, 2.053515 GiB/s 
Thread 24: 0.002106 s, 2.053514 GiB/s 
Thread 25: 0.002106 s, 2.053534 GiB/s 
Thread 26: 0.002106 s, 2.053539 GiB/s 
Thread 27: 0.002106 s, 2.053517 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:130023424,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8126464.000000,AvgTestRunTime(s):0.002108,CumulativeMemoryBandwidth(GiB/s):57.457446,TotalRunTime(s):2.107538,WSS(MiB):124.000000,Verification:SUCCESS,
Thread 0: 0.001915 s, 2.276527 GiB/s 
Thread 1: 0.001915 s, 2.276539 GiB/s 
Thread 2: 0.001915 s, 2.276532 GiB/s 
Thread 3: 0.001915 s, 2.276545 GiB/s 
Thread 4: 0.001915 s, 2.276539 GiB/s 
Thread 5: 0.001915 s, 2.276543 GiB/s 
Thread 6: 0.001915 s, 2.276550 GiB/s 
Thread 7: 0.001915 s, 2.276550 GiB/s 
Thread 8: 0.001915 s, 2.276536 GiB/s 
Thread 9: 0.001915 s, 2.276532 GiB/s 
Thread 10: 0.001915 s, 2.276528 GiB/s 
Thread 11: 0.001915 s, 2.276556 GiB/s 
Thread 12: 0.001915 s, 2.276530 GiB/s 
Thread 13: 0.001915 s, 2.276507 GiB/s 
Thread 14: 0.001915 s, 2.276561 GiB/s 
Thread 15: 0.001915 s, 2.276561 GiB/s 
Thread 16: 0.001915 s, 2.276553 GiB/s 
Thread 17: 0.001915 s, 2.276548 GiB/s 
Thread 18: 0.001915 s, 2.276557 GiB/s 
Thread 19: 0.001915 s, 2.276558 GiB/s 
Thread 20: 0.001915 s, 2.276543 GiB/s 
Thread 21: 0.001915 s, 2.276550 GiB/s 
Thread 22: 0.001915 s, 2.276533 GiB/s 
Thread 23: 0.001915 s, 2.276561 GiB/s 
Thread 24: 0.001915 s, 2.276544 GiB/s 
Thread 25: 0.001915 s, 2.276543 GiB/s 
Thread 26: 0.001915 s, 2.276559 GiB/s 
Thread 27: 0.001915 s, 2.276547 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:131072000,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8192000.000000,AvgTestRunTime(s):0.001915,CumulativeMemoryBandwidth(GiB/s):63.740425,TotalRunTime(s):1.915116,WSS(MiB):125.000000,Verification:SUCCESS,
Thread 0: 0.001773 s, 2.478939 GiB/s 
Thread 1: 0.001773 s, 2.478939 GiB/s 
Thread 2: 0.001773 s, 2.478977 GiB/s 
Thread 3: 0.001773 s, 2.478955 GiB/s 
Thread 4: 0.001773 s, 2.478960 GiB/s 
Thread 5: 0.001773 s, 2.478979 GiB/s 
Thread 6: 0.001773 s, 2.478973 GiB/s 
Thread 7: 0.001773 s, 2.478963 GiB/s 
Thread 8: 0.001773 s, 2.478947 GiB/s 
Thread 9: 0.001773 s, 2.478943 GiB/s 
Thread 10: 0.001773 s, 2.478965 GiB/s 
Thread 11: 0.001773 s, 2.478974 GiB/s 
Thread 12: 0.001773 s, 2.478940 GiB/s 
Thread 13: 0.001773 s, 2.478956 GiB/s 
Thread 14: 0.001773 s, 2.478978 GiB/s 
Thread 15: 0.001773 s, 2.478953 GiB/s 
Thread 16: 0.001773 s, 2.478954 GiB/s 
Thread 17: 0.001773 s, 2.478953 GiB/s 
Thread 18: 0.001773 s, 2.478962 GiB/s 
Thread 19: 0.001773 s, 2.478952 GiB/s 
Thread 20: 0.001773 s, 2.478969 GiB/s 
Thread 21: 0.001773 s, 2.478971 GiB/s 
Thread 22: 0.001773 s, 2.478968 GiB/s 
Thread 23: 0.001773 s, 2.478955 GiB/s 
Thread 24: 0.001773 s, 2.478955 GiB/s 
Thread 25: 0.001773 s, 2.478950 GiB/s 
Thread 26: 0.001773 s, 2.478967 GiB/s 
Thread 27: 0.001773 s, 2.478959 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:132120576,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8257536.000000,AvgTestRunTime(s):0.001773,CumulativeMemoryBandwidth(GiB/s):69.407978,TotalRunTime(s):1.772806,WSS(MiB):126.000000,Verification:SUCCESS,
Thread 0: 0.001972 s, 2.246312 GiB/s 
Thread 1: 0.001972 s, 2.246299 GiB/s 
Thread 2: 0.001972 s, 2.246296 GiB/s 
Thread 3: 0.001972 s, 2.246298 GiB/s 
Thread 4: 0.001972 s, 2.246300 GiB/s 
Thread 5: 0.001972 s, 2.246297 GiB/s 
Thread 6: 0.001972 s, 2.246299 GiB/s 
Thread 7: 0.001972 s, 2.246301 GiB/s 
Thread 8: 0.001972 s, 2.246300 GiB/s 
Thread 9: 0.001972 s, 2.246301 GiB/s 
Thread 10: 0.001972 s, 2.246300 GiB/s 
Thread 11: 0.001972 s, 2.246299 GiB/s 
Thread 12: 0.001972 s, 2.246299 GiB/s 
Thread 13: 0.001972 s, 2.246309 GiB/s 
Thread 14: 0.001972 s, 2.246300 GiB/s 
Thread 15: 0.001972 s, 2.246300 GiB/s 
Thread 16: 0.001972 s, 2.246299 GiB/s 
Thread 17: 0.001972 s, 2.246307 GiB/s 
Thread 18: 0.001972 s, 2.246300 GiB/s 
Thread 19: 0.001972 s, 2.246299 GiB/s 
Thread 20: 0.001972 s, 2.246297 GiB/s 
Thread 21: 0.001972 s, 2.246300 GiB/s 
Thread 22: 0.001972 s, 2.246299 GiB/s 
Thread 23: 0.001972 s, 2.246305 GiB/s 
Thread 24: 0.001972 s, 2.246310 GiB/s 
Thread 25: 0.001972 s, 2.246300 GiB/s 
Thread 26: 0.001972 s, 2.246309 GiB/s 
Thread 27: 0.001972 s, 2.246296 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:133169152,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8323072.000000,AvgTestRunTime(s):0.001972,CumulativeMemoryBandwidth(GiB/s):62.894381,TotalRunTime(s):1.971932,WSS(MiB):127.000000,Verification:SUCCESS,
Thread 0: 0.001931 s, 2.312149 GiB/s 
Thread 1: 0.001931 s, 2.312138 GiB/s 
Thread 2: 0.001931 s, 2.312135 GiB/s 
Thread 3: 0.001931 s, 2.312139 GiB/s 
Thread 4: 0.001931 s, 2.312154 GiB/s 
Thread 5: 0.001931 s, 2.312137 GiB/s 
Thread 6: 0.001931 s, 2.312142 GiB/s 
Thread 7: 0.001931 s, 2.312138 GiB/s 
Thread 8: 0.001931 s, 2.312135 GiB/s 
Thread 9: 0.001931 s, 2.312144 GiB/s 
Thread 10: 0.001931 s, 2.312135 GiB/s 
Thread 11: 0.001931 s, 2.312137 GiB/s 
Thread 12: 0.001931 s, 2.312138 GiB/s 
Thread 13: 0.001931 s, 2.312137 GiB/s 
Thread 14: 0.001931 s, 2.312138 GiB/s 
Thread 15: 0.001931 s, 2.312138 GiB/s 
Thread 16: 0.001931 s, 2.312138 GiB/s 
Thread 17: 0.001931 s, 2.312137 GiB/s 
Thread 18: 0.001931 s, 2.312153 GiB/s 
Thread 19: 0.001931 s, 2.312138 GiB/s 
Thread 20: 0.001931 s, 2.312136 GiB/s 
Thread 21: 0.001931 s, 2.312139 GiB/s 
Thread 22: 0.001931 s, 2.312141 GiB/s 
Thread 23: 0.001931 s, 2.312143 GiB/s 
Thread 24: 0.001931 s, 2.312136 GiB/s 
Thread 25: 0.001931 s, 2.312135 GiB/s 
Thread 26: 0.001928 s, 2.315068 GiB/s 
Thread 27: 0.001931 s, 2.312136 GiB/s 
